 0.17725E+02 -0.41264E-06 -0.72377E-06  0.47679E-20  0.25042E+00  0.21362E+00  0.60553E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59667E+02  0.36930E+02  0.99790E-05  0.11847E+00  0.58545E+02  0.00000E+00
 0.17995E+02 -0.42665E-06 -0.79135E-06  0.58995E-20  0.24449E+00  0.18724E+00  0.62174E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59604E+02  0.22637E+02  0.10165E-04  0.12410E+00  0.58158E+02  0.00000E+00
 0.18269E+02 -0.43971E-06 -0.87525E-06 -0.49631E-21  0.23870E+00  0.16199E+00  0.63874E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59571E+02  0.14761E+02  0.10355E-04  0.13010E+00  0.57773E+02  0.00000E+00
 0.18547E+02 -0.45026E-06 -0.95545E-06 -0.27363E-20  0.23304E+00  0.13823E+00  0.65685E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59579E+02  0.10446E+02  0.10549E-04  0.13656E+00  0.57391E+02  0.00000E+00
 0.18829E+02 -0.46197E-06 -0.10094E-05 -0.16676E-20  0.22754E+00  0.11649E+00  0.67611E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59622E+02  0.80452E+01  0.10747E-04  0.14351E+00  0.57011E+02  0.00000E+00
 0.19116E+02 -0.47759E-06 -0.10476E-05 -0.66505E-21  0.22221E+00  0.96863E-01  0.69632E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59686E+02  0.66480E+01  0.10947E-04  0.15094E+00  0.56634E+02  0.00000E+00
 0.19407E+02 -0.50312E-06 -0.10622E-05 -0.17238E-20  0.21705E+00  0.79577E-01  0.71715E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59756E+02  0.57910E+01  0.11149E-04  0.15879E+00  0.56259E+02  0.00000E+00
 0.19702E+02 -0.54384E-06 -0.10624E-05  0.84042E-21  0.21206E+00  0.64668E-01  0.73806E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59814E+02  0.52324E+01  0.11352E-04  0.16692E+00  0.55887E+02  0.00000E+00
 0.20002E+02 -0.60089E-06 -0.10506E-05  0.25576E-20  0.20722E+00  0.52092E-01  0.75843E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59851E+02  0.48475E+01  0.11554E-04  0.17520E+00  0.55517E+02  0.00000E+00
 0.20306E+02 -0.67514E-06 -0.10254E-05 -0.33914E-20  0.20254E+00  0.41684E-01  0.77754E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59878E+02  0.45706E+01  0.11759E-04  0.18346E+00  0.55149E+02  0.00000E+00
