  0.72001E-01  0.00000E+00  0.10039E-05  0.48347E-02  0.12246E+01  0.18874E-01  0.12105E+01  0.00000E+00  0.12294E+01  0.92706E+00  0.30234E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.73000E-01  0.00000E+00  0.10105E-05  0.48661E-02  0.12245E+01  0.18990E-01  0.12104E+01  0.00000E+00  0.12294E+01  0.92818E+00  0.30121E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.74000E-01  0.00000E+00  0.10174E-05  0.48985E-02  0.12245E+01  0.19110E-01  0.12103E+01  0.00000E+00  0.12294E+01  0.92933E+00  0.30007E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.75000E-01  0.00000E+00  0.10245E-05  0.49319E-02  0.12245E+01  0.19233E-01  0.12102E+01  0.00000E+00  0.12294E+01  0.94765E+00  0.28175E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.76000E-01  0.00000E+00  0.10318E-05  0.49663E-02  0.12244E+01  0.19360E-01  0.12100E+01  0.00000E+00  0.12294E+01  0.94886E+00  0.28053E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.77001E-01  0.00000E+00  0.10393E-05  0.50017E-02  0.12244E+01  0.19491E-01  0.12099E+01  0.00000E+00  0.12294E+01  0.95010E+00  0.27930E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.78001E-01  0.00000E+00  0.10470E-05  0.50383E-02  0.12244E+01  0.19625E-01  0.12098E+01  0.00000E+00  0.12294E+01  0.95135E+00  0.27805E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.79001E-01  0.00000E+00  0.10550E-05  0.50759E-02  0.12243E+01  0.19763E-01  0.12096E+01  0.00000E+00  0.12294E+01  0.95261E+00  0.27678E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.80001E-01  0.00000E+00  0.10633E-05  0.51147E-02  0.12243E+01  0.19905E-01  0.12095E+01  0.00000E+00  0.12294E+01  0.95389E+00  0.27550E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.81001E-01  0.00000E+00  0.10718E-05  0.51547E-02  0.12242E+01  0.20051E-01  0.12093E+01  0.00000E+00  0.12294E+01  0.95518E+00  0.27421E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.82001E-01  0.00000E+00  0.10805E-05  0.51959E-02  0.12242E+01  0.20202E-01  0.12092E+01  0.00000E+00  0.12294E+01  0.95649E+00  0.27291E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.83001E-01  0.00000E+00  0.10896E-05  0.52383E-02  0.12242E+01  0.20357E-01  0.12090E+01  0.00000E+00  0.12294E+01  0.95780E+00  0.27160E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.84001E-01  0.00000E+00  0.10989E-05  0.52821E-02  0.12241E+01  0.20516E-01  0.12089E+01  0.00000E+00  0.12294E+01  0.95911E+00  0.27028E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.85001E-01  0.00000E+00  0.11085E-05  0.53273E-02  0.12241E+01  0.20681E-01  0.12087E+01  0.00000E+00  0.12294E+01  0.94329E+00  0.28610E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.86001E-01  0.00000E+00  0.11184E-05  0.53738E-02  0.12240E+01  0.20850E-01  0.12085E+01  0.00000E+00  0.12294E+01  0.94466E+00  0.28474E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.87000E-01  0.00000E+00  0.11287E-05  0.54219E-02  0.12240E+01  0.21024E-01  0.12084E+01  0.00000E+00  0.12294E+01  0.94603E+00  0.28337E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.88000E-01  0.00000E+00  0.11392E-05  0.54714E-02  0.12239E+01  0.21203E-01  0.12082E+01  0.00000E+00  0.12294E+01  0.94740E+00  0.28200E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.89000E-01  0.00000E+00  0.11501E-05  0.55225E-02  0.12239E+01  0.21388E-01  0.12080E+01  0.00000E+00  0.12294E+01  0.94877E+00  0.28062E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.90001E-01  0.00000E+00  0.11614E-05  0.55753E-02  0.12238E+01  0.21578E-01  0.12078E+01  0.00000E+00  0.12294E+01  0.95015E+00  0.27925E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.91001E-01  0.00000E+00  0.11731E-05  0.56298E-02  0.12238E+01  0.21774E-01  0.12076E+01  0.00000E+00  0.12294E+01  0.95152E+00  0.27787E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.92001E-01  0.00000E+00  0.11851E-05  0.56860E-02  0.12237E+01  0.21976E-01  0.12074E+01  0.00000E+00  0.12294E+01  0.95289E+00  0.27651E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.93000E-01  0.00000E+00  0.11975E-05  0.57441E-02  0.12237E+01  0.22184E-01  0.12072E+01  0.00000E+00  0.12294E+01  0.95424E+00  0.27515E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.94001E-01  0.00000E+00  0.12104E-05  0.58041E-02  0.12236E+01  0.22398E-01  0.12070E+01  0.00000E+00  0.12294E+01  0.93902E+00  0.29037E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.95001E-01  0.00000E+00  0.12237E-05  0.58661E-02  0.12235E+01  0.22619E-01  0.12068E+01  0.00000E+00  0.12294E+01  0.94045E+00  0.28895E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.96000E-01  0.00000E+00  0.12375E-05  0.59301E-02  0.12235E+01  0.22847E-01  0.12065E+01  0.00000E+00  0.12294E+01  0.94186E+00  0.28753E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.97001E-01  0.00000E+00  0.12517E-05  0.59964E-02  0.12234E+01  0.23082E-01  0.12063E+01  0.00000E+00  0.12294E+01  0.94327E+00  0.28612E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.98001E-01  0.00000E+00  0.12665E-05  0.60649E-02  0.12233E+01  0.23325E-01  0.12061E+01  0.00000E+00  0.12294E+01  0.94467E+00  0.28472E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.99000E-01  0.00000E+00  0.12817E-05  0.61357E-02  0.12233E+01  0.23575E-01  0.12058E+01  0.00000E+00  0.12294E+01  0.94606E+00  0.28334E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.10000E+00  0.00000E+00  0.12975E-05  0.62091E-02  0.12232E+01  0.23833E-01  0.12056E+01  0.00000E+00  0.12294E+01  0.93131E+00  0.29808E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
  0.10100E+00  0.00000E+00  0.13139E-05  0.62850E-02  0.12231E+01  0.24100E-01  0.12053E+01  0.00000E+00  0.12294E+01  0.93277E+00  0.29663E+00  0.00000E+00  0.12294E+01  0.00000E+00  0.12294E+01  0.70533E+01  0.70533E+01
